BE Number,BE Date,HSN CODE,Product Description,IEC,Indian Company,ADDRESS1,CITY,Pin Code,Indian Port,MODE,Foreign Company,Supplier_Address,Shipment_Port_Code,Shipment_Port,Foreign Country,Quantity,UQC,Invoice_Unit_Price_FOREIGN CURRENCY,Total assess value in Foreign currency,INVOICE_CURRENCY,Unit_Price in INR,Amount (INR),Total_Duty_Paid,CHA_Number,CHA_Name,BE_Type
3503281,11/28/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0813019281,FUMO CHEM PRIVATE LIMITED,"A-1/476, GIDC PHASE II,  VATVA,",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,"M/s. BE FUWELL ENTERPRISE CO.,LTD.",NA,NA,NA,CHINA,"18,000",KGS,3,"62,100",USD,285,"5,129,460","1,422,656",NA,NA,House Consumption
3498768,11/28/2022,29336990,CYANURIC CHLORIDE.,0301070075,INNOVASSYNTH TECHNOLOGIES (INDIA ) LIMITED,"OLD MUMBAI PUNE HIGHWAY, KHOPOLI,,  DIST. RAIGAD","KHOPOLI,MAHARASHTRA",410203,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI CHENGXIN CO., LTD",NA,NA,NA,CHINA,"16,000",KGS,4,"57,280",USD,296,"4,731,328","921,899",NA,NA,House Consumption
3504912,11/28/2022,29336990,CYANURIC CHLORIDE,0888004290,INDO COLCHEM LIMITED,"PLOT NO.36, PHASE-II,  ,  G.I.D.C.,  VATVA, Contact No: 91997",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"18,000",KGS,4,"63,000",USD,289,"5,203,800","1,052,989",NA,NA,House Consumption
3506320,11/28/2022,29336990,CYANURIC CHLORIDE,0801004811,NUCHEM DYE STUFFS PRIVATE LIMITED,"259,,CHEEMA CHOWK INDL. AREA-A,","LUDHIANA,PUNJAB",141003,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"52,500",USD,289,"4,336,500","1,202,728",NA,NA,Warehouse Shipment
3518329,11/29/2022,29336990,CYANURIC CHLORIDE,0813020727,JINENDRA ENTERPRISE PRIVATE LIMITED,"A/504, B. G. TOWERS,  OUTSIDE DELHI GATE, SHAHIBAUG,","AHMEDABAD, GUJARAT",380004,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"15,000",KGS,4,"54,000",USD,297,"4,460,400","902,562",NA,NA,House Consumption
3527387,11/30/2022,29336910,CYANURIC CHLORIDE 99.5% MIN.,0895005794,MONICA INDUSTRIES,"420,421,422  C/1, PHASE-II NR. VIN  Z,CROSSING GIDC ESTATE","VATVA AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS,NA,NA,NA,CHINA,"6,587",KGS,3,"22,396",USD,281,"1,849,893","374,326",NA,NA,House Consumption
3527387,11/30/2022,29336910,CYANURIC CHLORIDE 99.5% MIN.,0895005794,MONICA INDUSTRIES,"420,421,422  C/1, PHASE-II NR. VIN  Z,CROSSING GIDC ESTATE","VATVA AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS,NA,NA,NA,CHINA,"8,413",KGS,3,"28,604",USD,281,"2,362,707","655,297",NA,NA,House Consumption
3535885,11/30/2022,29336910,CYANURIC CHLORIDE 99.5% MIN,0893012289,COLOURTEX INDUSTRIES PRIVATE LIMITED,"SURVEY NO. 80., G.I.D.C.,  PANDESARA Contact No: 919909974457",SURAT,394221,HAZIRA PORT SURAT (INHZA1),SEA,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"36,000",KGS,3,"111,600",USD,256,"9,218,160","1,865,295",NA,NA,House Consumption
3538870,11/30/2022,29336910,CYANURIC CHLORIDE 99.5% MIN,0893012289,COLOURTEX INDUSTRIES PRIVATE LIMITED,"SURVEY NO. 80., G.I.D.C.,  PANDESARA Contact No: 919909974457",SURAT,394221,HAZIRA PORT SURAT (INHZA1),SEA,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"40,000",KGS,3,"124,000",USD,256,"10,242,400","2,072,550",NA,NA,House Consumption
3538691,11/30/2022,29336990,CYANURIC CHLORIDE,0803002670,ANIL ORGANICS,"604/605 BALAJI HEIGHTS BESIDE IDBI  ,BANK NEAR TANISHQ SHOW ROOMS,","C G ROAD AHMEDABAD,GUJARAT",380006,AHEMDABAD ICD (INSBI6),ICD,"LEVACHEM CO., LIMITED",NA,NA,NA,CHINA,"13,000",KGS,3,"42,900",USD,273,"3,543,540","982,801",NA,NA,House Consumption
3544974,12/1/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0394008618,SANJAY SALES CORPORATION,"103, ARIHANT APARTMENT, NO. 2.,  JAWAHAR NAGAR, S.V.ROAD.","GOREGAON WEST MUMBAI         ,MAHAR",400062,AHEMDABAD ICD (INSBI6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO., LT",NA,NA,NA,CHINA,"15,000",KGS,3,"51,000",USD,281,"4,212,600","1,168,365",NA,NA,House Consumption
3553306,12/1/2022,29336990,CYANURIC CHLORIDE,0888008406,BODAL CHEMICALS LIMITED,"PLOT NO.123-124, PHASE - I  GIDC, VATVA Contact No: 91971299819",AHMEDABAD GUJARAT,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"12,700",KGS,4,"44,450",USD,289,"3,671,570",0,NA,NA,House Consumption
3553306,12/1/2022,29336990,CYANURIC CHLORIDE-,0888008406,BODAL CHEMICALS LIMITED,"PLOT NO.123-124, PHASE - I  GIDC, VATVA Contact No: 91971299819",AHMEDABAD GUJARAT,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"2,300",KGS,4,"8,050",USD,289,"664,930",0,NA,NA,House Consumption
3546797,12/1/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,100","167,400",USD,"256,060","13,827,240","2,797,942",NA,NA,House Consumption
3547152,12/1/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,100","167,400",USD,"256,060","13,827,240","2,797,942",NA,NA,House Consumption
3571200,12/2/2022,29336910,CYANURIC CHLORIDE 99.5PCT MIN,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"40,000",KGS,3,"124,000",USD,254,"10,168,000","2,820,095",NA,NA,Warehouse Shipment
3571409,12/2/2022,29336910,CYANURIC CHLORIDE 99.5PCT MIN,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"40,000",KGS,3,"124,000",USD,254,"10,168,000","2,820,095",NA,NA,Warehouse Shipment
3571559,12/2/2022,29336910,CYANURIC CHLORIDE 99.5PCT MIN,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"40,000",KGS,3,"124,000",USD,254,"10,168,000","2,820,095",NA,NA,Warehouse Shipment
3571718,12/2/2022,29336910,CYANURIC CHLORIDE 99.5PCT MIN,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"40,000",KGS,3,"124,000",USD,254,"10,168,000","2,820,095",NA,NA,Warehouse Shipment
3572035,12/2/2022,29336910,CYANURIC CHLORIDE 99.5PCT MIN,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"40,000",KGS,3,"124,000",USD,254,"10,168,000","2,820,095",NA,NA,Warehouse Shipment
3564023,12/2/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0888017031,JAY CHEMICAL INDUSTRIES PRIVATE LIMITED,JAY HOUSE PANCHWATI CIRCLE  AMBAWADI Contact No: 919099944187,AHMEDABAD,380006,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"18,000",KGS,3,"56,700",USD,258,"4,649,400","940,806",NA,NA,House Consumption
3577181,12/3/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0897002431,SWATI DYESTUFF INDUSTRIES,PLOT NO.3429 PHASE IV GIDC VATVA,AHMEDABAD GUJARAT,382445,AHEMDABAD ICD (INSBI6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO., LT",NA,NA,NA,CHINA,"15,000",KGS,3,"50,250",USD,275,"4,120,500","1,142,821",NA,NA,House Consumption
3586139,12/3/2022,29336910,CYANURIC CHLORIDE (INDUSTRIAL GRADE),0891015884,GSP CROP SCIENCE PRIVATE LIMITED,"404 , LALITA COMPLEX , 352/3,RASAL  A ROAD , NAVRANGPURA","AHMEDABAD,GUJARAT",380009,NHAVA SHEVA SEA (INNSA1),SEA,"WEIFANG ZHONGYING CHEMICAL CO., LTD",NA,NA,NA,CHINA,"26,000",KGS,3,"79,300",USD,250,"6,502,600","1,803,496",NA,NA,Warehouse Shipment
3582607,12/3/2022,29336990,CYANURIC CHLORIDE,0805000852,R.A. DYESTUFFS INDIA PRIVATE LIMITED,"1, ASHWAMEGH BUNGL.OWS PART-1,,132  , RING ROAD,SATELLITE","AHMEDABAD,GUJARAT",388015,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"9,436",KGS,3,"32,082",USD,279,"2,630,757","729,641",NA,NA,House Consumption
3582607,12/3/2022,29336990,CYANURIC CHLORIDE,0805000852,R.A. DYESTUFFS INDIA PRIVATE LIMITED,"1, ASHWAMEGH BUNGL.OWS PART-1,,132  , RING ROAD,SATELLITE","AHMEDABAD,GUJARAT",388015,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"5,564",KGS,3,"18,918",USD,279,"1,551,243","313,894",NA,NA,House Consumption
3582923,12/3/2022,29336990,CYANURIC CHLORIDE,0805000852,R.A. DYESTUFFS INDIA PRIVATE LIMITED,"1, ASHWAMEGH BUNGL.OWS PART-1,,132  , RING ROAD,SATELLITE","AHMEDABAD,GUJARAT",388015,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,3,"51,000",USD,279,"4,182,000","846,228",NA,NA,House Consumption
3587302,12/3/2022,29336990,CYANURIC CHLORIDE,0808014111,LONSEN KIRI CHEMICAL INDUSTRIES LIMITED,"7TH FLOOR HASUBNHAI CHAMBER OPP-,T  OWN HALL , ELLISBRIDGE","AHMEDABAD,GUJARAT",380006,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"60,000",KGS,3,"189,000",USD,258,"15,498,000",0,NA,NA,House Consumption
3579591,12/3/2022,29336990,CYANURIC CHLORIDE,0508083281,CLARIANT INDIA LIMITED,"RELIABLE TECH PARK, GUT NO. 31,,VI  LLAGE EITHAN, AIROLI,OFF-THANE-","NAVI MUMBAI,MAHARASHTRA",400708,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"5,000",KGS,4,"21,000",USD,344,"1,722,000","335,532",NA,NA,House Consumption
3585904,12/3/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3586172,12/3/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3606614,12/5/2022,29336910,ISOCYANURIC ACID (ICA),0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,SOJITZ CORPORATION,NA,NA,NA,JAPAN,"20,000",KGS,1,"28,000",USD,108,"2,153,200","387,576",NA,NA,X-Bond Shipment
3607255,12/5/2022,29336910,ISOCYANURIC ACID (ICA),0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,SOJITZ CORPORATION,NA,NA,NA,JAPAN,"20,000",KGS,1,"28,000",USD,108,"2,153,200","387,576",NA,NA,X-Bond Shipment
3607287,12/5/2022,29336910,ISOCYANURIC ACID (ICA),0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,SOJITZ CORPORATION,NA,NA,NA,JAPAN,"20,000",KGS,1,"28,000",USD,108,"2,153,200","387,576",NA,NA,X-Bond Shipment
3596841,12/5/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3597473,12/5/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3597642,12/5/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3597903,12/5/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3598080,12/5/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"263,619","5,272,380","1,066,866",NA,NA,House Consumption
3616482,12/6/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"15,000",KGS,3,"45,000",USD,246,"3,690,000","746,672",NA,NA,House Consumption
3635468,12/7/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"4,120",KGS,3,"12,359",USD,246,"1,013,434","205,068",NA,NA,House Consumption
3635468,12/7/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"10,880",KGS,3,"32,641",USD,246,"2,676,566","742,346",NA,NA,House Consumption
3630088,12/7/2022,29336990,CYANURIC CHLORIDE,3499002621,GULBRANDSEN PRIVATE LIMITED,"ON COASTAL HIGHWAY  VILL.MUJPUR, TAL. PADRA, Contact No",DIST VADODARA,391440,NHAVA SHEVA SEA (INNSA1),SEA,HEBEI CHENGXIN CO LTD,NA,NA,NA,CHINA,11,MT,"3,350","37,688",USD,"274,700","3,090,375","602,160",NA,NA,House Consumption
3646960,12/8/2022,29336910,CYANURIC CHLORIDE,0813020727,JINENDRA ENTERPRISE PRIVATE LIMITED,"A/504, B. G. TOWERS,  OUTSIDE DELHI GATE, SHAHIBAUG,","AHMEDABAD, GUJARAT",380004,AHEMDABAD ICD (INSBI6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO., LT",NA,NA,NA,CHINA,"13,454",KGS,3,"45,744",USD,279,"3,750,975","759,010",NA,NA,House Consumption
3646960,12/8/2022,29336910,CYANURIC CHLORIDE,0813020727,JINENDRA ENTERPRISE PRIVATE LIMITED,"A/504, B. G. TOWERS,  OUTSIDE DELHI GATE, SHAHIBAUG,","AHMEDABAD, GUJARAT",380004,AHEMDABAD ICD (INSBI6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO., LT",NA,NA,NA,CHINA,"1,546",KGS,3,"5,256",USD,279,"431,025","87,218",NA,NA,House Consumption
3643607,12/8/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"13,092",KGS,3,"39,275",USD,246,"3,220,575","651,683",NA,NA,House Consumption
3643607,12/8/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"1,908",KGS,3,"5,725",USD,246,"469,425","130,195",NA,NA,House Consumption
3653993,12/8/2022,29336990,CYANURIC CHLORIDE,0801004811,NUCHEM DYE STUFFS PRIVATE LIMITED,"259,,CHEEMA CHOWK INDL. AREA-A,","LUDHIANA,PUNJAB",141003,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"52,500",USD,289,"4,336,500","1,202,728",NA,NA,X-Bond Shipment
3643732,12/8/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,100","167,400",USD,"254,200","13,726,800","3,807,128",NA,NA,House Consumption
3644226,12/8/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,100","167,400",USD,"254,200","13,726,800","3,807,128",NA,NA,House Consumption
3652714,12/8/2022,29336990,"CYANURIC CHLORIDE QUAL.F (2,4,6- TRICHLORO-1,3,5-TRIAZINE)",0398002347,EVONIK INDIA PRIVATE LIMITED,KRISLON HOUSE SAKI VIHAR ROAD  SAKI NAKA ANDHERI EAST,MUMBAI,400072,NHAVA SHEVA SEA (INNSA1),SEA,Evonik Operations GmbH,NA,NA,NA,GERMANY,"12,000",KGS,3,"36,000",EUR,249,"2,989,800","829,221",NA,NA,X-Bond Shipment
3652714,12/8/2022,29336990,"CYANURIC CHLORIDE QUAL.F (2,4,6- TRICHLORO-1,3,5-TRIAZINE)",0398002347,EVONIK INDIA PRIVATE LIMITED,KRISLON HOUSE SAKI VIHAR ROAD  SAKI NAKA ANDHERI EAST,MUMBAI,400072,NHAVA SHEVA SEA (INNSA1),SEA,Evonik Operations GmbH,NA,NA,NA,GERMANY,"4,500",KGS,3,"13,500",EUR,249,"1,121,175","310,958",NA,NA,X-Bond Shipment
3652714,12/8/2022,29336990,"CYANURIC CHLORIDE QUAL.F (2,4,6- TRICHLORO-1,3,5-TRIAZINE)",0398002347,EVONIK INDIA PRIVATE LIMITED,KRISLON HOUSE SAKI VIHAR ROAD  SAKI NAKA ANDHERI EAST,MUMBAI,400072,NHAVA SHEVA SEA (INNSA1),SEA,Evonik Operations GmbH,NA,NA,NA,GERMANY,"10,500",KGS,3,"31,500",EUR,249,"2,616,075","725,568",NA,NA,X-Bond Shipment
3652714,12/8/2022,29336990,"CYANURIC CHLORIDE QUAL.F (2,4,6- TRICHLORO-1,3,5-TRIAZINE)",0398002347,EVONIK INDIA PRIVATE LIMITED,KRISLON HOUSE SAKI VIHAR ROAD  SAKI NAKA ANDHERI EAST,MUMBAI,400072,NHAVA SHEVA SEA (INNSA1),SEA,Evonik Operations GmbH,NA,NA,NA,GERMANY,"3,000",KGS,3,"9,000",EUR,249,"747,450","207,305",NA,NA,X-Bond Shipment
3671898,12/9/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0888017031,JAY CHEMICAL INDUSTRIES PRIVATE LIMITED,JAY HOUSE PANCHWATI CIRCLE  AMBAWADI Contact No: 919099944187,AHMEDABAD,380006,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,3,"46,500",USD,254,"3,813,000","771,561",NA,NA,House Consumption
3667223,12/9/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"30,000",KGS,3,"93,000",USD,254,"7,626,000","2,115,071",NA,NA,Warehouse Shipment
3667230,12/9/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"15,000",KGS,3,"46,500",USD,254,"3,813,000","1,057,536",NA,NA,Warehouse Shipment
3668386,12/9/2022,29336990,CYANURIC CHLORIDE,0800001354,JAGSON COLORCHEM LIMITED,5601-4  PHASE - II  GIDC VATVA Contact No: 919712144400,AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"9,000",KGS,4,"31,500",USD,287,"2,583,000",0,NA,NA,House Consumption
3668386,12/9/2022,29336990,CYANURIC CHLORIDE,0800001354,JAGSON COLORCHEM LIMITED,5601-4  PHASE - II  GIDC VATVA Contact No: 919712144400,AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"9,000",KGS,4,"31,500",USD,287,"2,583,000","522,670",NA,NA,House Consumption
3671527,12/9/2022,29336990,CYANURIC CHLORIDE,0803002670,ANIL ORGANICS,"604/605 BALAJI HEIGHTS BESIDE IDBI  ,BANK NEAR TANISHQ SHOW ROOMS,","C G ROAD AHMEDABAD,GUJARAT",380006,AHEMDABAD ICD (INSBI6),ICD,"LEVACHEM CO., LIMITED",NA,NA,NA,CHINA,"13,000",KGS,3,"42,900",USD,271,"3,517,800","711,827",NA,NA,House Consumption
3671531,12/9/2022,29336990,CYANURIC CHLORIDE,0894009079,GAURAV INDUSTRIES PRIVATE LIMITED,"C-1,1212-1213-1214-1215 , PHASE IV  ,,B/H GAYATRI TEMPLE,GIDC ESTATE,","NARODA AHMEDABAD,GUJARAT",382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"18,000",KGS,4,"64,800",USD,295,"5,313,600",0,NA,NA,House Consumption
3673674,12/9/2022,29336990,CYANURIC CHLORIDE,0801001765,COLORANT LIMITED,"PLOT NO. 116, PHASE-2,,GIDC ESTATE  , VATVA,","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,"LEVACHEM CO.,LIMITED",NA,NA,NA,CHINA,"13,000",KGS,3,"42,900",USD,271,"3,517,800","975,662",NA,NA,House Consumption
